,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11948993805269044,0.19257597324603523,0.20965352581980584,0.9331483077793585,1.268468258646654,0.16613854844531603,0.24323495880778856,-0.23844523313555044
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14001630510224583,-0.2545627744590003,-0.2330498737009197,-0.7131772633749873,-0.45195366790696007,0.16613854844531603,0.24323495880778856,0.17811140036758832
279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.12778783111527667,0.020333582263742628,-1.413345654548157,1.4431920168769699,2.474303071454961,0.6673395163969711,0.05916144188557906,6.853011976898201
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.14452919431172256,-0.2545627744590003,-0.4116359498939854,3.0572301615461903,-0.544070103931574,0.6892665010592767,0.09476496150986624,1.2878752412272139
281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14380130895535534,-0.20553513378520136,-0.9097197005686579,-0.9554896456725749,-0.5748448161658039,0.6673395163969711,0.05916144188557906,-0.2643696094126109
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.14205438410007404,-0.2545627744590003,-0.32171097431069584,-0.8533007637874529,-0.5722712271520999,-2.1098262703242057,-2.237809935726297,-0.2652723275045537
283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.08979221551290814,0.22792419404109532,-1.2454666149572837,0.09341177484157137,0.5116880981862516,0.6673395163969711,0.05916144188557906,4.351904869129249
284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.12778783111527667,0.020333582263742628,-1.2454666149572837,0.09341177484157137,0.5116880981862516,0.6673395163969711,0.05916144188557906,4.351904869129249
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.14496592552554288,-0.2510429480894709,-1.0590599733433468,-0.7055809625013724,-0.4619178497934225,-0.18848794055562323,-0.4975659022313766,-0.24619670883440917
286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14482034845426944,-0.2474564741200452,-0.853140221702462,-0.2877844144525559,-0.5793654919362835,0.4663378067861764,-0.5696831436850388,-0.26302823964089045
287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.10405876849770551,-0.08425732934869716,-0.8837407156172276,0.7989334517022272,0.6139410231056864,0.7641891133741748,0.9678711311931131,-0.2590027051508955
288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.08178547659286879,1.898820343106981e-06,-0.6716944987627117,1.2753654986512994,2.335159260636875,0.7641891133741748,0.9678711311931131,-0.2652723275045537
289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.12778783111527667,-0.20457707453669044,-1.5122567897579,2.9060380861872868,0.20416147120469735,-0.18848794055562323,-0.4975659022313766,-0.2652723275045537
290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14380130895535534,-0.2207224556115965,-0.7187190147008963,-1.624733368208769,-0.5835128710534284,-0.055196094978824946,-0.6096554189574607,-0.2652723275045537
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13361091396621436,-0.2545627744590003,0.49511406313151546,1.8837447952848085,-0.238783389443461,0.07946856658461929,0.6581221465057655,-0.2652723275045537
292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.14423804016917569,-0.22520867217962381,-0.3314504057053029,2.264572679082033,0.9401424860151086,-0.6980405192267021,-0.6487237985606844,-0.2652723275045537
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14482034845426944,-0.24871028209309648,-0.9360124866153686,0.38378008311990264,-0.5206205193997621,-2.0499146622948015,-1.6807532848673286,-0.18988517484887366
294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1094451201348229,-0.2545627744590003,-0.9289233059597092,-1.7462741821866063,-0.5611725570242845,-0.055196094978824946,-0.6096554189574607,-0.18988517484887366
295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.13826938024696453,-0.2301739183719066,0.21391028927673605,-0.7387648031597953,-0.12273380225040019,-2.0956028638959463,-2.0332396806551363,-0.2609409370266998
296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12502186676108126,-0.17383586908446988,-0.7617794928512316,1.6771254115224843,0.39124233218673354,0.22539534115518536,0.4854192591475547,-0.2652723275045537
297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14380130895535534,-0.23807582443462505,-0.10992927305242342,-0.4520895889040767,-0.08340177281423694,0.1038895775560609,-0.7554405263358285,-0.241439993060592
298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.13390206810876126,-0.16949127866622246,0.7908502294392553,0.011301314061534654,-0.48192277929295413,0.22539534115518536,0.4854192591475547,-0.25628792464396044
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.13652245539168323,0.03702047508780706,-0.813996179469962,2.153509521481595,0.9286558981621577,-0.2982242617156694,-0.5209760224319391,-0.2652723275045537
300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12240147947815928,-0.16292232460143224,0.32270524367594783,-0.037950519053667205,2.257344587156002,0.22539534115518536,0.4854192591475547,-0.2652723275045537
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13462995346512846,-0.18666969753952292,0.17408538465027193,0.563001283392307,-0.4461440263780577,-0.04413999540456609,0.1391114944857336,-0.2652723275045537
302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.14452919431172256,-0.2545627744590003,0.5791009960817346,1.5862965236573263,-0.5843662335776691,-0.04413999540456609,0.1391114944857336,-0.2652723275045537
303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.14452919431172256,-0.2545627744590003,0.5791009960817346,1.5862965236573263,-0.5843662335776691,-0.04413999540456609,0.1391114944857336,-0.2652723275045537
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.31185492413052,0.05250354563874252,-1.206090097179225,1.1075041300130193,1.2233983568487392,-0.07407015448201111,-0.7139567294554255,-0.1330253913459887
305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.24899353439265623,-0.5227077777701602,1.4182884928659791,-0.2540078555011632,-0.07407015448201111,-0.7139567294554255,-0.1330253913459887
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.14423804016917569,-0.24444483569972603,0.7429170930242431,1.2401572469831164,1.3456746490396114,-0.04413999540456609,0.1391114944857336,-0.260302626851016
307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.1213824399792452,0.8379080211430291,-0.35637932681902956,0.1057039708006932,0.020665750683366242,-0.07407015448201111,-0.7139567294554255,-0.04459528275420755
308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.207153912462192,-0.2545627744590003,-0.2865541298935085,0.4250992059943762,0.45204391269053806,-0.07407015448201111,-0.7139567294554255,-0.04418919601734932
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00031999160535283843,-0.2545627744590003,-0.7989024299756217,1.978951766234115,-0.10265673771808144,0.18135562213612935,-0.3386684642632565,1.0783747848231784
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.07538008545683732,-0.17779307032831942,-0.7781135851859632,4.434076208586434,1.8166678258355102,0.18135562213612935,-0.3386684642632565,-0.2526395963648355
311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.13899726560333175,-0.1612561346040219,0.7906852386075918,2.516769868086046,0.269871215834161,-0.04413999540456609,0.1391114944857336,-0.2526395963648355
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14278226945644126,-0.2545627744590003,-1.2505693314056547,0.4071119785076886,-0.5773636783208056,0.18135562213612935,-0.3386684642632565,-0.2652723275045537
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.13448437639385502,-0.2545627744590003,0.1280392502131467,-0.44578747262374474,-0.5839767744985623,-0.04413999540456609,0.1391114944857336,-0.2562623740296286
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.028795422649335684,-0.2545627744590003,1.1959182497231289,0.07076098678206473,-0.5850427553411437,0.6186500000643276,0.9840223886529229,-0.2652723275045537
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.14161765288625372,-0.2545627744590003,0.21660513952724716,0.6079185407319422,-0.570051784753394,0.12896552918017226,-0.44730310261239725,-0.2652723275045537
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.06373391975496191,-0.2545627744590003,0.23323621535897385,0.3595525295598397,-0.5828344894717361,0.12896552918017226,-0.44730310261239725,-0.2652723275045537
317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14336457774153502,-0.23790087448489697,0.4652651846125876,0.02541691387494868,-0.4285115056301826,0.44335158167317,0.06107999764188031,-0.2652723275045537
318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1306993725407455,-0.0917176950621019,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1306993725407455,-0.2545627744590003,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.8108620270331586,-0.2527091380868813,0.9323281337891375,-0.4336333912259608,-0.5848604107383885,0.44335158167317,0.06107999764188031,-0.2652723275045537
321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8928219181601067,0.16198472489358162,0.8285671335576357,-0.8954884843417436,0.027182535063817407,1.1590497975062948,1.563409992643134,-0.2652723275045537
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.09095683208309568,-0.2545627744590003,1.0530866572859463,-0.43858505401765036,1.1812700769791895,-0.026307577411502612,0.3023153002314559,-0.2652723275045537
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.13215514325347993,-0.017130699828028586,0.9733553231514921,1.9384381615748365,-0.5378137540394784,-0.026307577411502612,0.3023153002314559,-0.2652723275045537
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1401618821735193,-0.2233217120075566,-0.20614516692727017,-0.5389687633400865,-0.514750348633532,0.44335158167317,0.06107999764188031,-0.2652723275045537
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.14321900067026158,-0.24418657625012744,1.235806743757184,0.08006070057885423,-0.5106817005880137,-1.4539419561092266,-1.4629751412189251,-0.2652723275045537
326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14234553824262092,-0.2545627744590003,0.677506226130138,0.44146046941446976,-0.5819805642389068,1.049693598704836,0.3494863051511652,-0.2652723275045537
327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.14482034845426944,-0.24206218400342927,0.38525030371769314,0.5292399461762406,-0.5356844629453388,1.049693598704836,0.3494863051511652,-0.2652723275045537
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14161765288625372,-0.23441853739030938,1.5959724897930259,1.0339719375564276,-0.5786483130749749,1.6543952512166253,1.2944731778921625,-0.2652723275045537
329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,1.0619095839559982,-0.11849542355485355,-0.5850004318781631,1.049693598704836,0.3494863051511652,-0.2652723275045537
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.028795422649335684,0.4327405994727598,1.0724895790896276,-0.06293390859355624,-0.5185707336255188,0.5209039821830945,0.5393131583851749,-0.2652723275045537
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5098397410624019,-0.2545627744590003,1.1715830725869998,-0.14453988369296167,-0.318312789211988,1.5664817825217237,1.4855569854808395,-0.2652723275045537
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14482034845426944,-0.2531048582112662,0.09592864537047419,-0.574544772431516,-0.56443709854691,1.011010970891638,0.3289963785364042,-0.2652723275045537
333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.14176322995752716,-0.2545627744590003,1.1647524521561117,-1.1537627140446485,0.2047543898182541,1.364288744966833,1.3900024256400798,-0.2652723275045537
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.14176322995752716,-0.2279662166253379,1.105640856914203,-0.048877852625890526,0.5145936092527271,-1.4008299204613606,-1.412665806398694,-0.2652723275045537
335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14380130895535534,-0.2420663494784228,1.2657268411344518,-0.7082164138248714,-0.07767341614676448,1.364288744966833,1.3900024256400798,-0.2652723275045537
336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.29985894620607584,-1.6044765658791293,-0.53746468091105,0.45106417477159577,0.20035523708597533,-0.2652723275045537
337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,0.5420616170259911,-1.0888488702155765,-0.576787536324453,0.45106417477159577,0.20035523708597533,-0.2652723275045537
338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.715785888807231,-0.706424995931774,-0.5825424341659227,0.45106417477159577,0.20035523708597533,-0.2652723275045537
339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00031999160535283843,0.23253537485892842,0.9485484663436641,3.386394392097474,3.0810127406003254,0.5888554631690849,1.1563306554100214,-0.2652723275045537
340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.036074276213007815,0.9590941851296758,0.9485484663436641,3.386394392097474,3.0810127406003254,0.5888554631690849,1.1563306554100214,-0.2652723275045537
341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12342051897707339,-0.1887607659862729,0.8485860211328624,2.8628235745507227,5.7014359637902645,0.5888554631690849,1.1563306554100214,-0.2652723275045537
342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,0.49326773183155254,-0.8347180773528247,-0.5842256858821538,0.45106417477159577,0.20035523708597533,-0.2652723275045537
343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.47813063399826916,-1.412036943747553,-0.5836760349176708,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.1306993725407455,-0.2545627744590003,-0.30947362692766417,-0.003593393533788591,-0.49946607298422474,-1.2483659724591343,-1.454032736794833,-0.2652723275045537
345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14511150259681632,-0.2545627744590003,0.4778470932238692,-1.6044765658791293,-0.5660979100562313,0.09099694110745314,-0.4984801269829043,-0.2652723275045537
